0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.9999803800312261,1.0,0.0,0.0,0.0
0.0,0.0,0.999921520249809,1.0,0.0,0.0,0.0
0.0,0.0,0.9998234208431044,1.0,0.0,0.0,0.0
0.0,0.0,0.9996860819984672,1.0,0.0,0.0,0.0
0.0,0.0,0.9995095039032517,1.0,0.0,0.0,0.0
0.0,0.0,0.9992936867448108,1.0,0.0,0.0,0.0
0.0,0.0,0.9990386307104969,1.0,0.0,0.0,0.0
0.0,0.0,0.9987443359876615,1.0,0.0,0.0,0.0
0.0,0.0,0.998410802763655,1.0,0.0,0.0,0.0
0.0,0.0,0.998038031225827,1.0,0.0,0.0,0.0
0.0,0.0,0.9976260215615261,1.0,0.0,0.0,0.0
0.0,0.0,0.9971747739581003,1.0,0.0,0.0,0.0
0.0,0.0,0.9966842886028964,1.0,0.0,0.0,0.0
0.0,0.0,0.9961545656832603,1.0,0.0,0.0,0.0
0.0,0.0,0.9955856053865374,1.0,0.0,0.0,0.0
0.0,0.0,0.9949774079000717,1.0,0.0,0.0,0.0
0.0,0.0,0.9943299734112067,1.0,0.0,0.0,0.0
0.0,0.0,0.9936433021072846,1.0,0.0,0.0,0.0
0.0,0.0,0.9929173941756472,1.0,0.0,0.0,0.0
0.0,0.0,0.9921522498036349,1.0,0.0,0.0,0.0
0.0,0.0,0.9913478691785877,1.0,0.0,0.0,0.0
0.0,0.0,0.9905042524878443,1.0,0.0,0.0,0.0
0.0,0.0,0.9896213999187429,1.0,0.0,0.0,0.0
0.0,0.0,0.9886993116586202,1.0,0.0,0.0,0.0
0.0,0.0,0.9877379878948127,1.0,0.0,0.0,0.0
0.0,0.0,0.9867374288146555,1.0,0.0,0.0,0.0
0.0,0.0,0.9856976346054831,1.0,0.0,0.0,0.0
0.0,0.0,0.9846186054546289,1.0,0.0,0.0,0.0
0.0,0.0,0.9835003415494256,1.0,0.0,0.0,0.0
0.0,0.0,0.9823428430772048,1.0,0.0,0.0,0.0
0.0,0.0,0.9811461102252973,1.0,0.0,0.0,0.0
0.0,0.0,0.9799101431810331,1.0,0.0,0.0,0.0
0.0,0.0,0.9786349421317412,1.0,0.0,0.0,0.0
0.0,0.0,0.9773205072647497,1.0,0.0,0.0,0.0
0.0,0.0,0.975966838767386,1.0,0.0,0.0,0.0
0.0,0.0,0.9745739368269762,1.0,0.0,0.0,0.0
0.0,0.0,0.973141801630846,1.0,0.0,0.0,0.0
0.0,0.0,0.9716704333663196,1.0,0.0,0.0,0.0
0.0,0.0,0.970159832220721,1.0,0.0,0.0,0.0
0.0,0.0,0.9686099983813727,1.0,0.0,0.0,0.0
0.0,0.0,0.9670209320355968,1.0,0.0,0.0,0.0
0.0,0.0,0.965392633370714,1.0,0.0,0.0,0.0
0.0,0.0,0.9637251025740446,1.0,0.0,0.0,0.0
0.0,0.0,0.9620183398329077,1.0,0.0,0.0,0.0
0.0,0.0,0.9602723453346217,1.0,0.0,0.0,0.0
0.0,0.0,0.9584871192665038,1.0,0.0,0.0,0.0
0.0,0.0,0.9566626618158706,1.0,0.0,0.0,0.0
0.0,0.0,0.9547989731700377,1.0,0.0,0.0,0.0
0.0,0.0,0.9528960535163198,1.0,0.0,0.0,0.0
0.0,0.0,0.9509539030420308,1.0,0.0,0.0,0.0
0.0,0.0,0.9489725219344834,1.0,0.0,0.0,0.0
0.0,0.0,0.9469519103809899,1.0,0.0,0.0,0.0
0.0,0.0,0.9448920685688613,1.0,0.0,0.0,0.0
0.0,0.0,0.942792996685408,1.0,0.0,0.0,0.0
0.0,0.0,0.9406546949179391,1.0,0.0,0.0,0.0
0.0,0.0,0.9384771634537632,1.0,0.0,0.0,0.0
0.0,0.0,0.9362604024801878,1.0,0.0,0.0,0.0
0.0,0.0,0.9340044121845196,1.0,0.0,0.0,0.0
0.0,0.0,0.9317091927540643,1.0,0.0,0.0,0.0
0.0,0.0,0.9293747443761268,1.0,0.0,0.0,0.0
0.0,0.0,0.9270010672380111,1.0,0.0,0.0,0.0
0.0,0.0,0.9245881615270204,1.0,0.0,0.0,0.0
0.0,0.0,0.9221360274304568,1.0,0.0,0.0,0.0
0.0,0.0,0.9196446651356215,1.0,0.0,0.0,0.0
0.0,0.0,0.917114074829815,1.0,0.0,0.0,0.0
0.0,0.0,0.9145442567003368,1.0,0.0,0.0,0.0
0.0,0.0,0.9119352109344855,1.0,0.0,0.0,0.0
0.0,0.0,0.9092869377195588,1.0,0.0,0.0,0.0
0.0,0.0,0.9065994372428535,1.0,0.0,0.0,0.0
0.0,0.0,0.9038727096916657,1.0,0.0,0.0,0.0
0.0,0.0,0.9011067552532902,1.0,0.0,0.0,0.0
0.0,0.0,0.8983015741150213,1.0,0.0,0.0,0.0
0.0,0.0,0.8954571664641522,1.0,0.0,0.0,0.0
0.0,0.0,0.8925735324879752,1.0,0.0,0.0,0.0
0.0,0.0,0.8896506723737819,1.0,0.0,0.0,0.0
0.0,0.0,0.8866885863088628,1.0,0.0,0.0,0.0
0.0,0.0,0.8836872744805075,1.0,0.0,0.0,0.0
0.0,0.0,0.8806467370760049,1.0,0.0,0.0,0.0
0.0,0.0,0.8775669742826429,1.0,0.0,0.0,0.0
0.0,0.0,0.8744479862877083,1.0,0.0,0.0,0.0
0.0,0.0,0.8712897732784872,1.0,0.0,0.0,0.0
0.0,0.0,0.868092335442265,1.0,0.0,0.0,0.0
0.0,0.0,0.8648556729663259,1.0,0.0,0.0,0.0
0.0,0.0,0.8615797860379534,1.0,0.0,0.0,0.0
0.0,0.0,0.8582646748444298,1.0,0.0,0.0,0.0
0.0,0.0,0.854910339573037,1.0,0.0,0.0,0.0
0.0,0.0,0.8515167804110555,1.0,0.0,0.0,0.0
0.0,0.0,0.8480839975457652,1.0,0.0,0.0,0.0
0.0,0.0,0.8446119911644452,1.0,0.0,0.0,0.0
